Price,Close,High,Low,Open,Volume
Ticker,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS
Date,,,,,
2008-02-11,30.963390350341797,33.78972844608112,30.631808558716507,33.78972844608112,15133331
2008-02-12,30.410764694213867,32.10025209758147,30.158130763579354,31.894988233591338,10237627
2008-02-13,29.968647003173828,31.342339932400847,29.352853473409986,30.947600215680435,10395753
2008-02-14,32.58971405029297,32.92129578876625,30.631803648488727,30.631803648488727,12514003
2008-02-15,33.52131652832031,33.78974048901879,31.594985160203773,32.46341284980371,12080990
2008-02-18,33.33183288574219,34.27921047118772,33.04762110922874,34.27921047118772,6977153
2008-02-19,32.96867752075195,34.01079107528152,32.71604360729015,33.93184311117474,7226542
2008-02-20,32.14761734008789,32.66867518009237,31.784457567454922,32.652885159195165,5604999
2008-02-21,32.368675231933594,32.92131100427193,31.97393539454907,32.668677080025695,3874365
2008-02-22,31.958152770996094,32.163416677314046,30.963406865544563,31.29498883402841,2691220
2008-02-25,32.2265625,32.621302280094056,31.45287295933572,32.337090495066484,6270186
2008-02-26,32.352882385253906,32.81078012831887,32.19498646408665,32.52656832685799,7139423
2008-02-27,34.24763488769531,35.937120030678074,32.82657153708896,32.82657153708896,43223132
2008-02-28,35.210792541503906,35.47921641499451,34.105521295648636,34.57920897244375,35763847
2008-02-29,34.705528259277344,35.68448374470273,34.13710470423067,34.989742178400995,16477462
2008-03-03,33.25288009643555,34.35815342845913,32.873930402324596,33.18972217101705,10049153
2008-03-04,32.40024948120117,33.60025887988273,31.579191996966745,33.473943002800645,11485198
2008-03-05,33.00026321411133,33.158159169363515,31.61077752293149,32.558153254444626,8581053
2008-03-07,31.310766220092773,32.52656556654406,30.00022890066081,32.52656556654406,14251925
2008-03-10,31.199668884277344,31.421843055999084,29.40640331311463,31.358365028714903,11713659
2008-03-11,33.77055740356445,34.087949787537454,30.215763133557854,30.945763894731858,19665129
2008-03-12,32.91360855102539,34.91318161740536,32.59621606913827,34.69100731057548,12262350
2008-03-13,28.390764236450195,32.37404256596101,27.61315306701445,32.05665007619495,47000084
2008-03-14,30.342714309692383,30.46967038172877,28.59705648069229,29.184231004428707,35798540
2008-03-17,29.152507781982422,29.77142271245031,28.533592851514527,29.77142271245031,19211273
2008-03-18,29.406417846679688,29.977724679503318,28.62880463265168,29.10489330126216,12632937
2008-03-19,29.58097267150879,32.945330002537496,29.39053641680052,30.78706177647969,16449023
2008-03-24,29.866636276245117,30.69185749100547,29.215981336044297,30.69185749100547,11636914
2008-03-25,30.99338150024414,31.18381568497002,30.088812127316228,30.644248932896957,13232423
2008-03-26,30.802942276000977,31.548815348854657,30.4696797933971,30.78707222398076,11448313
2008-03-27,31.358375549316406,31.65990004687132,30.34272031465887,30.34272031465887,17425122
2008-03-28,31.421863555908203,31.659910080322472,30.596644357924934,31.50121167989442,11599511
2008-03-31,31.199668884277344,31.56467130795626,30.787058478248852,31.421843055999084,9914705
2008-04-01,31.263160705566406,31.70751139752155,30.866420169421726,31.421856920024283,6034588
2008-04-02,31.770984649658203,32.69142384583445,31.421852169650865,31.421852169650865,6087024
2008-04-03,31.517070770263672,31.993159348547778,31.263156431354503,31.85033320555352,3883474
2008-04-04,31.358375549316406,31.72337809545212,30.755330859116444,31.72337809545212,5906537
2008-04-07,31.231416702270508,31.54880906968345,30.866414188272778,31.405982934838576,4088729
2008-04-08,30.437942504882812,31.24729365099338,30.215768229125363,31.183813441529633,5753811
2008-04-09,30.517288208007812,30.787070467135866,30.168155693306744,30.53315825912242,3776374
2008-04-10,31.120325088500977,31.342499290753086,30.358584351506728,30.469670376405528,7075297
2008-04-11,31.263160705566406,31.580553134482155,30.945768276650664,31.421856920024283,4012660
2008-04-15,31.739255905151367,31.897952141628014,30.533164077437753,31.07273085096726,6362785
2008-04-16,31.310762405395508,32.27880948264268,31.183804176643246,32.05663527289446,4725794
2008-04-17,32.5168571472168,33.26272794041485,31.43772177579446,31.786854250877678,14831167
2008-04-21,33.04055404663086,33.61186076060802,32.69142372041776,33.00881610013231,7639361
2008-04-22,33.58012771606445,33.96100037369833,32.69143058813283,33.008823034524205,8814769
2008-04-23,33.61186218261719,34.00860267404518,33.16751369319981,33.6436022829134,5265604
2008-04-24,32.421634674072266,34.02446639161595,32.1359824343912,33.96098835529288,8801780
2008-04-25,32.69142532348633,33.151643866148895,32.24707467862372,33.00881771876464,4095990
2008-04-28,32.81837463378906,33.45315929307249,32.69141856291417,32.72315650440565,4708244
2008-04-29,33.27859878540039,33.59599116944478,32.850120358413385,33.00881655043558,6497143
2008-04-30,33.50078582763672,33.92926657084259,33.32622167165832,33.611874065491776,6331377
2008-05-02,33.80230712890625,34.75448455197905,33.73882691207035,34.0086113762565,5658418
2008-05-05,33.64360427856445,34.43708530848767,33.42142786822191,34.246649000324076,7642293
2008-05-06,33.357948303222656,34.02447319910701,33.167514156152095,33.37381835359227,5061166
2008-05-07,32.88187026977539,33.54839537977304,32.37404356199895,33.326221060592374,4303106
2008-05-08,32.48512268066406,32.81838516421257,32.29468851324719,32.627948844340516,3642073
2008-05-09,32.294681549072266,33.13577045014464,31.802722955870333,32.056637276792756,8621761
2008-05-12,32.294681549072266,32.532725821351775,31.580546579779018,32.294681549072266,4890395
2008-05-13,32.389896392822266,32.62794065670003,32.12011418523359,32.437506537070604,5056766
2008-05-14,32.43751525878906,32.6120815297273,31.739252327491357,31.739252327491357,2982486
2008-05-15,32.45338821411133,32.81838868853193,31.739255166584172,31.739255166584172,2646760
2008-05-16,32.70729446411133,32.802512616803945,32.31055395493792,32.691426565708404,4422288
2008-05-20,32.64381408691406,32.77077233227543,32.31055165246591,32.37403185137403,3464912
2008-05-21,32.85012435913086,33.326212993178835,31.897947091034908,31.897947091034908,3419088
2008-05-22,32.40578079223633,32.56447703843558,32.05665034207133,32.05665034207133,3558000
2008-05-23,31.866209030151367,32.65969013775377,31.73925291391709,32.21534157847853,4417028
2008-05-26,31.628164291381836,31.81860061574101,30.152288158736344,30.152288158736344,2605807
2008-05-27,30.675983428955078,32.02490113863431,30.533157278421218,31.675768635147104,3316550
2008-05-28,31.802734375,31.993168569728315,30.24750994621354,30.78707672662701,4505700
2008-05-29,32.32642364501953,32.69142620085849,31.39011648431088,32.135989494214634,11026212
2008-05-30,31.294897079467773,32.532728696177756,31.167940984015168,32.405770448270246,4023430
2008-06-02,29.961854934692383,31.73925351008953,29.517504214615446,31.10446645962886,4431595
2008-06-03,28.850975036621094,29.834890121299235,28.581190653146134,29.517497741895674,6240766
2008-06-04,27.962282180786133,29.02554559747603,27.787715902686205,28.724023200279053,5762089
2008-06-05,27.914674758911133,28.120981163242014,26.97836736951019,27.930544813468202,9721099
2008-06-06,27.613143920898438,28.771627416301225,27.216403440100535,27.771840113217596,6317089
2008-06-09,27.23227310180664,27.898797961032134,26.026181626874948,27.29575114733887,6500809
2008-06-10,27.041831970214844,27.264008318473472,26.422917370312337,26.978353936050002,6717902
2008-06-11,27.168798446655273,27.613146973285744,26.978362133839298,27.29575455356252,2586175
2008-06-12,27.35922622680664,27.517922399660083,26.02617880532863,26.81965966959585,3244212
2008-06-13,27.184663772583008,27.581404228271072,26.89900935301477,27.3116198574213,4248430
2008-06-16,28.1368465423584,28.56532502946682,27.327495418991163,27.422713578055866,4354615
2008-06-17,28.97793197631836,29.200106217918552,27.644884374262315,28.533583493117977,4736084
2008-06-18,28.946197509765625,29.580984563161522,28.88271945016263,28.88271945016263,5055019
2008-06-19,28.32727813720703,28.88271483681178,27.86705958802552,28.374888288646133,4221271
2008-06-20,27.67661476135254,28.67640180412803,27.311614475033203,28.565313637445986,3837789
2008-06-23,26.708576202392578,27.549667358463612,26.43879395239072,27.454449207452083,4516050
2008-06-24,25.883363723754883,27.105325637075584,25.613579253814823,26.708582883211463,5238203
2008-06-25,25.169225692749023,25.692922322663236,24.597918908552998,25.391399955365504,3933879
2008-06-26,26.59749412536621,27.74010780323417,25.312054275878584,25.312054275878584,18253250
2008-06-27,25.423141479492188,26.280102852476706,25.2803153014799,25.70879598797216,6821283
2008-06-30,24.915311813354492,25.645314821154752,24.20117885729111,25.40727050246696,4596315
2008-07-01,23.153783798217773,24.915312215425125,22.26508456361761,24.915312215425125,6202295
2008-07-02,24.1694393157959,24.423353692124493,22.423780938162697,23.169654015042596,5245963
2008-07-03,23.53465461730957,24.16943948638377,22.852261744036884,23.963135264916737,4726793
2008-07-04,23.852048873901367,24.31226750864516,23.010959719109447,23.169655948500782,4862814
2008-07-07,24.37574005126953,25.35965731172015,24.169435860749992,24.169435860749992,5528014
2008-07-08,25.089881896972656,25.708796789287064,22.53486990449571,22.53486990449571,8354280
2008-07-09,26.835535049438477,26.946621101035287,25.4231371084438,25.4231371084438,6860769
2008-07-10,28.009878158569336,28.343140518649633,26.089654229015597,26.835527027649867,7216175
2008-07-11,26.676836013793945,28.628798259588017,26.470529678515472,28.27966793846682,6040791
2008-07-14,26.692710876464844,27.644890402662366,26.026188006318545,26.026188006318545,5942149
2008-07-15,25.58183479309082,26.3118378059957,25.39140062828204,26.02618548255495,3693378
2008-07-16,24.883567810058594,26.0261812216685,24.45508724259118,25.581830604951403,6973872
2008-07-17,26.15313720703125,26.34357349236255,25.39139637061563,25.39139637061563,5038238
2008-07-18,27.613143920898438,27.83531815965429,25.85161575566479,26.629226667537697,5983177
2008-07-21,29.16836929321289,29.34293554361037,27.629015293055506,28.08923384231798,8754188
2008-07-22,30.358591079711914,30.62837333064606,28.914455216335643,29.168369569092185,12631056
2008-07-23,32.50098419189453,33.135768888048005,31.136196664673637,31.707503321702685,12798869
2008-07-24,31.358375549316406,33.10403372379043,29.406413178841067,29.406413178841067,10764301
2008-07-25,31.421863555908203,32.43752126489626,30.23164169611497,31.025122935977127,10710381
2008-07-28,31.167943954467773,32.04077311314018,30.818811430016765,31.42185616957202,5533881
2008-07-29,29.914236068725586,30.945761227738053,29.67619180126117,30.469672692809223,5145929
2008-07-30,31.167943954467773,31.42185616957202,30.184026587345926,30.184026587345926,7354746
2008-07-31,30.072938919067383,31.707511209778097,29.676198385271842,31.707511209778097,6006517
2008-08-01,30.945768356323242,31.072726619689504,28.565325133326493,29.596850529958417,4699412
2008-08-04,31.136192321777344,31.707498899120186,30.326841516579517,30.326841516579517,4301346
2008-08-05,32.53273391723633,32.770778248754,30.945769554663254,31.26316199668682,9161115
2008-08-06,31.707500457763672,33.69120245406796,31.485326264668476,33.69120245406796,8616591
2008-08-07,31.628164291381836,32.34229727904588,30.644246869618176,30.644246869618176,4809365
2008-08-08,31.088600158691406,31.86621126826601,30.977511934842713,31.26316429266019,4883824
2008-08-11,31.37424659729004,31.834465154704628,31.136202293200945,31.48533480018029,2714705
2008-08-12,30.834671020507812,31.739239975408925,30.59662678526588,31.58054166612658,5801276
2008-08-13,30.961631774902344,31.263154088057686,30.231628912425663,30.469673183725362,2754609
2008-08-14,30.21577262878418,31.10446986121543,30.1522924100772,30.787077377502687,2566362
2008-08-18,29.866636276245117,30.787073502169516,29.58098393784245,30.15228861464779,2963058
2008-08-19,29.31119728088379,29.99359012233221,28.70815039191404,29.81902601344199,2941144
2008-08-20,29.644458770751953,29.8825030776731,29.4381524132806,29.517500515587653,3319410
2008-08-21,29.327064514160156,29.819023147965527,28.977932025019594,29.517498656228273,4138486
2008-08-22,29.025543212890625,30.342723064472697,28.27967230767548,30.342723064472697,4139879
2008-08-25,29.34293556213379,29.73967606217171,29.136629210641086,29.73967606217171,2034227
2008-08-26,29.390541076660156,29.485759219111095,28.850974472711226,29.041408605158313,1489491
2008-08-27,28.803375244140625,29.755552724695132,28.644678997381543,29.549248464890564,4297168
2008-08-28,28.374889373779297,29.200108353277706,28.00988680860736,28.882715941365614,7382078
2008-08-29,29.54924201965332,29.660330229136527,28.75576095893082,28.88271706766437,2219080
2008-09-01,29.533248901367188,29.661166784388154,28.941623812682128,29.4852780686633,3417069
2008-09-02,31.084266662597656,31.212184554028457,29.485280007143558,29.741117958766672,5030404
2008-09-04,30.42868423461914,30.98832883522224,30.172846269162537,30.73249086976564,2813325
2008-09-05,29.757104873657227,30.092892011657757,29.421317735656693,30.060911458034365,3330688
2008-09-08,31.324121475219727,32.58731907387161,31.020312618492635,31.340109588721567,8377948
2008-09-09,31.436031341552734,31.69186920685336,30.716488565322667,31.32410376650675,3737279
2008-09-10,31.16421890258789,31.6918829667521,30.860410085708544,31.27614652623032,3847698
2008-09-11,30.33274269104004,31.02030514385268,30.092895021161937,31.02030514385268,2567354
2008-09-12,30.63654899597168,31.46802177731166,30.140863382817514,30.540609495238378,6093354
2008-09-15,28.701778411865234,29.98096601768498,27.838327211689208,29.517260944327628,6770268
2008-09-16,29.261425018310547,29.517262990965836,27.182745014724034,27.582491169259903,4654621
2008-09-17,28.50989532470703,29.677152891724877,28.142127667368037,29.677152891724877,4674190
2008-09-18,28.445940017700195,29.00558458660457,26.39924074749738,28.142133399761555,6603710
2008-09-19,30.172836303710938,30.33273470821504,28.781719317020894,29.11750640023169,9821730
2008-09-22,29.517261505126953,32.2994963356539,29.277413824478877,31.020306536769247,4162514
2008-09-23,29.165485382080078,29.82106950645272,28.621831048000935,29.165485382080075,6569683
2008-09-24,29.837059020996094,30.1568559350471,28.877668278843075,29.26142414195196,5730103
2008-09-25,28.90964698791504,30.044926393905463,28.22208236544351,29.91700633521329,10926783
2008-09-26,28.445940017700195,29.069545700917132,27.950256563108386,29.069545700917132,4967945
2008-09-29,27.390605926513672,29.261416055449676,26.862939862895036,29.261416055449676,7859964
2008-09-30,27.43857765197754,28.46192717484781,25.903552283291496,25.903552283291496,6616439
2008-10-01,28.350000381469727,28.62182642017728,27.23070916579637,27.79035585801371,3743739
2008-10-03,28.7497501373291,29.10152543855007,27.98223624884756,28.49391217450192,4681406
2008-10-06,28.158124923706055,28.781728465741974,27.582490050764594,28.429953165272238,5560277
2008-10-07,29.085527420043945,29.70913296624189,28.1421272163562,28.1421272163562,9928258
2008-10-08,28.861682891845703,29.10153061804149,26.894930235783054,28.110161317689432,9985473
2008-10-10,28.685789108276367,29.341373212299313,26.559140508805577,28.749750225751082,9025179
2008-10-13,29.261425018310547,29.48528243109829,28.63782145098693,28.829700472668822,6805621
2008-10-14,28.557865142822266,30.348728338832938,28.33400778551122,29.421316188885527,5099383
2008-10-15,28.318017959594727,28.925631106061587,28.014211386361293,28.397967171959376,5495022
2008-10-16,27.230714797973633,27.9182795131152,26.70305071993908,27.9182795131152,6651066
2008-10-17,25.18400764465332,27.98222999336109,24.816239977566482,27.790353190706373,5586092
2008-10-20,25.47182846069336,26.47918998654571,24.672336218950942,25.27995162393208,7922965
2008-10-21,25.679704666137695,27.02285156052495,24.94417117173736,25.727673346066418,8047276
2008-10-22,24.272581100463867,25.615727134947317,24.032733516850367,25.423850369312937,5408099
2008-10-23,23.08933448791504,23.88882646905717,22.737557148708177,23.664969148089533,6641370
2008-10-24,20.099245071411133,22.705589548552545,19.827416775323584,22.385792573749328,9905588
2008-10-27,18.548227310180664,19.827415101398387,16.629445623354083,19.731475583304686,12878172
2008-10-29,20.994665145874023,22.321820972268377,19.187811960153077,21.10659272241622,13094201
2008-10-31,22.337814331054688,23.025378833756736,21.234515674115475,22.097966702643504,8097887
2008-11-03,23.02538299560547,23.632996229902396,22.225888587631438,23.601015672829295,4951148
2008-11-04,24.03274154663086,24.22462054513624,22.593655564124806,22.705583172618418,4515828
2008-11-05,23.153297424316406,25.199998551918956,22.70558053604655,25.199998551918956,6145587
2008-11-06,22.385786056518555,23.90482341335467,21.922081011805922,22.705582938218495,4896229
2008-11-07,24.12868881225586,24.84823203511039,22.065996505063172,22.225894999030846,8250147
2008-11-10,24.67234230041504,25.23198700758107,24.12868787577759,24.880209467000462,3775177
2008-11-11,24.38451385498047,25.407863237829353,23.82486942402676,24.784259877090268,8900004
2008-11-12,23.361169815063477,24.912185747076983,23.073353454102584,24.912185747076983,5705390
2008-11-14,23.281219482421875,24.30457131462438,22.9934031350909,23.153301587777346,4038880
2008-11-17,24.240598678588867,25.04009273083607,22.06598032175303,25.04009273083607,5361538
2008-11-18,22.929445266723633,24.176652388861154,22.48172827687713,24.176652388861154,6392448
2008-11-19,22.369794845581055,23.744921679963937,22.08197639070402,23.02537879591301,5606729
2008-11-20,22.129947662353516,22.545681824263227,21.186545238183097,22.385783402371445,5080395
2008-11-21,23.537050247192383,24.27258333851226,21.42639044927638,21.986034862643102,8350092
2008-11-24,24.12868881225586,24.512444764025847,22.929450107498308,24.240616456775953,5420119
2008-11-25,23.537050247192383,24.672329348059918,23.34517346386605,24.384513088689964,5453771
2008-11-26,24.064725875854492,24.43249148376513,23.105335070423163,23.792897613477574,5246053
2008-11-27,24.064725875854492,24.064725875854492,24.064725875854492,24.064725875854492,0
2008-11-28,23.68096351623535,24.144670722955354,22.737563162713716,23.345178530350346,8464961
2008-12-01,23.489091873168945,25.072086329997198,23.39315235513896,24.144676049485007,5733003
2008-12-02,23.281219482421875,23.537057440472502,22.545686166311913,23.31320004046379,5879324
2008-12-03,23.984771728515625,24.28857832091163,22.785533467404044,23.505076424070992,6430656
2008-12-04,25.136037826538086,25.263957868871206,21.266495041472723,21.266495041472723,4648185
2008-12-05,24.832229614257812,26.031467732841797,24.000756984535155,24.000756984535155,5338962
2008-12-08,24.896198272705078,25.711680945668444,23.82487976950858,25.503813791413545,11709287
2008-12-10,24.496450424194336,26.063456706834085,24.144675096977732,26.063456706834085,11172070
2008-12-11,24.22461700439453,24.92816961481188,23.840859063474973,24.92816961481188,9867592
2008-12-12,23.473098754882812,23.74492699498537,22.961422833076213,23.632997209352176,9847702
2008-12-15,23.856853485107422,24.38451966119182,23.664976650063405,24.272589880845025,5741641
2008-12-16,24.768274307250977,25.07208090801107,22.705582706342085,23.98477238883977,9183505
2008-12-17,24.73630142211914,25.423866225208876,24.08071718429388,25.423866225208876,8720755
2008-12-18,25.47182846069336,25.743656690390385,24.17665059531834,24.17665059531834,12640018
2008-12-19,26.703048706054688,27.022845618626782,25.439851335147242,26.22335333719655,10050607
2008-12-22,26.71902847290039,26.94288578987243,25.791616490072286,25.791616490072286,6524631
2008-12-23,26.175382614135742,26.974874899081005,25.983505767005855,26.543150366467536,5151765
2008-12-24,25.7276611328125,26.52715321050925,21.586290435334465,21.586290435334465,13318746
2008-12-26,25.775630950927734,27.134767544228964,25.104058876670884,27.134767544228964,5480531
2008-12-29,26.319290161132812,26.52715726560532,25.26396002349696,26.063452223408756,3418418
2008-12-30,26.271320343017578,26.70304701515663,25.295939387683724,26.255330064649193,4868199
2008-12-31,26.591121673583984,26.990867855706703,25.999498625299463,26.990867855706703,4396180
2009-01-02,26.97487449645996,27.422591470603756,26.4632007429891,27.422591470603756,3976548
2009-01-05,26.367259979248047,27.422590163056892,26.031472806841393,27.422590163056892,4505326
2009-01-06,26.175382614135742,27.374623210315256,25.743658081522277,27.374623210315256,3969700
2009-01-07,24.800249099731445,27.086797750420303,23.23324549000261,27.086797750420303,12109220
2009-01-09,24.67234230041504,26.86295245025545,23.44112307714496,26.86295245025545,5272587
2009-01-12,24.01675033569336,25.263959440007394,23.057359717957027,25.263959440007394,6595708
2009-01-13,23.664974212646484,24.288577657642975,23.313196798155506,23.984771073543275,4104761
2009-01-14,23.71294593811035,24.112692065880587,23.057361854814857,24.112692065880587,2777281
2009-01-15,23.361169815063477,23.71294729513716,22.865486323271014,23.50508016430559,3693599
2009-01-16,24.096702575683594,24.448480047139416,23.185282675794326,24.176651803854316,2131503
2009-01-19,25.02411460876465,25.23198173188764,24.00076276605013,24.752286368900805,2587926
2009-01-20,27.82233428955078,28.461928031694843,23.984771836686395,25.056090053520904,19101726
2009-01-21,25.96751594543457,28.429953961494945,25.615738466351186,28.429953961494945,11311625
2009-01-22,27.19873046875,27.56649599816518,25.647714796844983,26.798984385141623,10535551
2009-01-23,27.58247947692871,27.918266538149606,26.351260975372362,27.646438400789652,7005930
2009-01-27,28.47792625427246,28.861682172873596,26.543154210737736,27.502545091621542,8487928
2009-01-28,29.117504119873047,29.261412238904285,28.142123495033495,29.06953546978288,6636133
