Price,Close,High,Low,Open,Volume
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL
Date,,,,,
2000-01-03,0.8400942087173462,0.8443155585483794,0.7631675531258697,0.7870900051449747,535796800
2000-01-04,0.7692660093307495,0.8302438247334538,0.7594154562540101,0.8124196704949846,512377600
2000-01-05,0.7805225849151611,0.8297745344167374,0.7730180360241728,0.7786464351670466,778321600
2000-01-06,0.7129776477813721,0.803038173150993,0.7129776477813721,0.7964716721362609,767972800
2000-01-07,0.7467503547668457,0.7580080536467808,0.7167305091403675,0.7242350572099046,460734400
2000-01-10,0.7336165904998779,0.7673887367795494,0.7111012918977836,0.7655125871497088,505064000
2000-01-11,0.6960914134979248,0.745812414838958,0.6792053637068335,0.720013864309706,441548800
2000-01-12,0.6543450951576233,0.7167308689038577,0.6491848421253364,0.7129777162095625,976068800
2000-01-13,0.7261112928390503,0.7411212435182555,0.6942152916874769,0.7091075540043966,1032684800
2000-01-14,0.7537860870361328,0.7673888884875701,0.7458124871090789,0.7505028370602003,390376000
2000-01-18,0.7800534963607788,0.7955332956935818,0.7537858998297461,0.7580080504318258,459177600
2000-01-19,0.7997546792030334,0.8161717283663694,0.7758322294828537,0.7927183286048901,597643200
2000-01-20,0.8518208265304565,0.9118605202568624,0.8518208265304565,0.8668307249113247,1831132800
2000-01-21,0.8354039192199707,0.8574494212914247,0.826960467426981,0.8574494212914247,495924800
2000-01-24,0.7974095940589905,0.846191645431386,0.7889660929023431,0.8138265944476762,440876800
2000-01-25,0.842439591884613,0.8490069951772524,0.7683279673093777,0.7880282733307395,497145600
2000-01-26,0.8269604444503784,0.8569803474431408,0.8236772445828612,0.8255533444781634,367158400
2000-01-27,0.8255533576011658,0.8480687110661934,0.8030380542376155,0.8166408558765353,340144000
2000-01-28,0.7626983523368835,0.8321196430271626,0.7551938042674899,0.8119503465478437,423348800
2000-01-31,0.7786466479301453,0.779584748111271,0.7092253807719503,0.7580083437424138,701680000
2000-02-01,0.7523790001869202,0.7880281578648236,0.7505029001299918,0.7805227556074903,318035200
2000-02-02,0.7415902614593506,0.7664507620581923,0.7279874112637873,0.756132013235965,464195200
2000-02-03,0.7753632664680481,0.7823996174005331,0.752378865471665,0.7528479154526531,475193600
2000-02-04,0.8105432987213135,0.8255531974428776,0.7777083499070917,0.7800535495107424,425320000
2000-02-07,0.856042206287384,0.8574493562935052,0.7950644033838021,0.810543404161455,441067200
2000-02-08,0.8621404767036438,0.8715210750509934,0.8349347775187236,0.8555730758716958,408643200
2000-02-09,0.845253586769104,0.8790265910176412,0.8438465369134227,0.8565112882529339,299364800
2000-02-10,0.8518208265304565,0.8546350259097861,0.8255531787044044,0.8471304274296183,302982400
2000-02-11,0.8161718249320984,0.8565112784869247,0.8124195250214785,0.8527589785763048,212251200
2000-02-14,0.8691762685775757,0.8696453187206918,0.8152339489730516,0.820393350242861,367539200
2000-02-15,0.8930984139442444,0.9001347648368812,0.8644856638454044,0.8649547138237361,485744000
2000-02-16,0.8565111756324768,0.8865318759802653,0.8415012763718084,0.8837168748124695,378246400
2000-02-17,0.8621404767036438,0.8668307758773186,0.849006677069139,0.8644856262904812,289497600
2000-02-18,0.8349352478981018,0.8658931637816181,0.832120195042404,0.8602647615211468,233441600
2000-02-22,0.8541660904884338,0.8776194919778396,0.8006927880099075,0.8264913893641286,422296000
2000-02-23,0.8724590539932251,0.8930982513108536,0.8330576605530404,0.849826920696054,473099200
2000-02-24,0.8646026253700256,0.8940366430452236,0.8386871844611812,0.8804337908968863,376432000
2000-02-25,0.8283675909042358,0.8780886498496564,0.8264914909036613,0.8616715974598611,249144000
2000-02-28,0.8499448299407959,0.8630786319419905,0.8133576740905972,0.826491476091792,328328000
2000-02-29,0.8602646589279175,0.8799649663171125,0.8447849012082761,0.8522902048834713,368961600
2000-03-01,0.9779987931251526,0.9911325950577298,0.8893462312979958,0.8898152813380227,1077003200
2000-03-02,0.9156137704849243,0.9601746233722513,0.9057632193254131,0.953139073674748,311259200
2000-03-03,0.9606440663337708,0.9624034306253466,0.9006043319909777,0.9371906521224727,323366400
2000-03-06,0.9432886242866516,0.9690871790727964,0.9381283722334367,0.9456337743711878,210560000
2000-03-07,0.9221804141998291,0.9564224728922043,0.9090466111438019,0.9489170703920322,273011200
2000-03-08,0.9156137704849243,0.9301547215104209,0.8898152184821857,0.9221802701755341,271230400
2000-03-09,0.9174898266792297,0.9381281239500634,0.8874699295235658,0.9071702271306106,276718400
2000-03-10,0.9437573552131653,0.9601744022831075,0.9081081600565268,0.9132684103648063,248606400
2000-03-13,0.9104539752006531,0.9493863434316937,0.8968511188699018,0.9165522288925287,303956800
2000-03-14,0.8574494123458862,0.932499922652194,0.8555732122150755,0.9097500441380402,428579200
2000-03-15,0.8724590539932251,0.9024797501838325,0.8565110570252495,0.8677687554698991,443609600
2000-03-16,0.9123297929763794,0.9156138447115109,0.8593255346532955,0.8804337887041931,378100800
2000-03-17,0.9381282925605774,0.9381282925605774,0.8977887886060445,0.9015419903709719,305043200
2000-03-20,0.9231182932853699,0.9475096932354078,0.9184278938101365,0.9268713944484981,204489600
2000-03-21,1.0127099752426147,1.0263127280373154,0.9127997039111622,0.9198352546358242,524328000
2000-03-22,1.082131028175354,1.0835389798145703,0.987380221643792,0.9965272478615607,567996800
2000-03-23,1.0605545043945312,1.1285686510958888,1.0507039544160062,1.0657138534459043,562564800
2000-03-24,1.04085373878479,1.0802551497320731,1.0169312817902771,1.0689974462853256,446913600
2000-03-27,1.0474209785461426,1.0863533370550469,1.0272508233700763,1.0328801256688955,279182400
2000-03-28,1.0441375970840454,1.065713997942771,1.029126794192441,1.0300648942209527,202966400
2000-03-29,1.0202151536941528,1.0464827563520356,1.0043839890994204,1.0460138065365185,239836800
2000-03-30,0.9437573552131653,1.0333486915831662,0.9414121057187135,1.0023899954154316,414400000
2000-03-31,1.0192768573760986,1.0300646038511725,0.945633420620879,0.9564220689222588,404633600
2000-04-03,1.0005135536193848,1.0469512860207393,0.9714317655077046,1.016930596715152,328563200
2000-04-04,0.9554843306541443,0.9981689883005488,0.8762124657288188,0.9953547881465534,660329600
2000-04-05,0.9784682989120483,0.9972304942868234,0.9306235082916092,0.949151128627812,457665600
2000-04-06,0.9395362138748169,1.0094265681042494,0.9249944613617443,0.9803447665282309,259627200
2000-04-07,0.9887874126434326,0.9897254124897775,0.9418814081489855,0.9550152096509748,242435200
2000-04-10,0.9381282925605774,0.9962927994188157,0.936252192692873,0.9883183479008152,212262400
2000-04-11,0.8963816165924072,0.9371900648000626,0.8860620165954476,0.9268713666295468,541822400
2000-04-12,0.8199240565299988,0.8930984623960939,0.7870900051492947,0.8930984623960939,941136000
2000-04-13,0.8541660904884338,0.9006038434739876,0.8142956386261679,0.8368109902305316,529827200
2000-04-14,0.8396252989768982,0.8855931562111261,0.818047994456678,0.8203931946259181,667620800
2000-04-17,0.9296857118606567,0.9301547618879115,0.8185169975875701,0.8218010993005073,409561600
2000-04-18,0.9522006511688232,0.9522006511688232,0.8959123647375296,0.9268711577515928,390924800
2000-04-19,0.9090464115142822,0.9775296120332143,0.8987268110024001,0.9470407623012008,520150400
2000-04-20,0.8921604752540588,0.9362522834196331,0.8785576226118199,0.9282786327525674,722120000
2000-04-24,0.9043559432029724,0.9043559432029725,0.8612022511350428,0.8630783504901949,443620800
2000-04-25,0.9629888534545898,0.9662729050266312,0.9160828492626004,0.9165518992842251,391641600
2000-04-26,0.9104539752006531,0.9606439488109284,0.9006042218132495,0.9503243436093116,366912000
2000-04-27,0.9512620568275452,0.9531390584487313,0.8749221403154004,0.8794956032661891,326603200
2000-04-28,0.931092381477356,0.9568910242666729,0.910453286880659,0.9540768254554295,249580800
2000-05-01,0.9329688549041748,0.9390671057771792,0.9146757055322404,0.937190104259686,226195200
2000-05-02,0.8846549987792969,0.9475098062239026,0.8818407988397461,0.9249945032572922,236432000
2000-05-03,0.8635476231575012,0.9099845762289333,0.8377490709550494,0.8926294252306746,489798400
2000-05-04,0.8307127952575684,0.8649548519866216,0.8297746951510583,0.8640167518801114,399515200
2000-05-05,0.8490067720413208,0.861202473124159,0.8309472444075243,0.8316507693216859,284076800
2000-05-08,0.8264912962913513,0.8532278944182813,0.8255531964104771,0.8412666700239261,184900800
2000-05-09,0.7913114428520203,0.8349350046656453,0.7870901423864121,0.8278986521644175,327140800
2000-05-10,0.7453433871269226,0.7880280388239953,0.7411212357592407,0.7809916876945576,535091200
2000-05-11,0.7716110944747925,0.7823997468370617,0.7429983394803534,0.7608224922140034,499744000
2000-05-12,0.8077292442321777,0.8293056970340875,0.786268826457585,0.7955335420087254,306913600
2000-05-15,0.7580081224441528,0.8110123203493258,0.7514407717743039,0.8110123203493258,678932800
2000-05-16,0.7931874990463257,0.8185170022871412,0.7711420474358259,0.7843926857311119,440451200
2000-05-17,0.7608223557472229,0.7781774553093471,0.7533169549383162,0.7777084053348939,398092800
2000-05-18,0.7561320066452026,0.7875589561652739,0.7551939066958768,0.7730180562404243,373777600
2000-05-19,0.7054729461669922,0.7448743459229592,0.7007817450653708,0.7448743459229592,740667200
2000-05-22,0.6749832034111023,0.7035968049592336,0.6454323536403584,0.7035968049592336,755507200
2000-05-23,0.6440251469612122,0.7007816373178519,0.6426180473747193,0.6792052418996047,517585600
2000-05-24,0.6580970883369446,0.6735760377191525,0.6229169883850082,0.6468394383157957,678462400
2000-05-25,0.6549307703971863,0.6953879137541037,0.6454324321203591,0.6641954854851831,406750400
2000-05-26,0.6482465267181396,0.6745141257988182,0.6398039281442925,0.6604422263492943,181148800
