Price,Date,Close,High,Low,Open,Volume
Ticker,,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS
136,2008-04-24,32.42164611816406,34.0244784014705,32.13599377765432,33.961000342741144,8801780
137,2008-04-25,32.691429138183594,33.15164773454815,32.2470784414706,33.008821570497794,4095990
138,2008-04-28,32.818382263183594,33.45316707003747,32.69142616279481,32.723164111664516,4708244
139,2008-04-29,33.278594970703125,33.59598731836509,32.85011659283224,33.00881276666322,6497143
140,2008-04-30,33.50076675415039,33.92924725340313,33.326202697559125,33.61185492875798,6331377
141,2008-05-02,33.802303314208984,34.75448062982555,33.73882310453703,34.00860753827715,5658418
142,2008-05-05,33.64360809326172,34.43708921315418,33.42143165772759,34.24665288339787,7642293
143,2008-05-06,33.35795211791992,34.024477090025705,33.16751794907198,33.37382217010438,5061166
144,2008-05-07,32.881858825683594,33.548383703706165,32.374032294649396,33.326209461850276,4303106
145,2008-05-08,32.48512268066406,32.81838516421257,32.29468851324719,32.627948844340516,3642073
146,2008-05-09,32.29469299316406,33.135782192288566,31.802734225629422,32.05664863653009,8621761
147,2008-05-12,32.29469299316406,32.53273734979803,31.580557770806664,32.29469299316406,4890395
148,2008-05-13,32.38990020751953,32.62794449943279,32.120117968157444,32.437510357375125,5056766
149,2008-05-14,32.4375114440918,32.61207769450079,31.739248594910787,31.739248594910787,2982486
150,2008-05-15,32.45338439941406,32.818384830931095,31.73925143582888,31.73925143582888,2646760
151,2008-05-16,32.70729064941406,32.80250879100126,32.310550186513055,32.69142275286184,4422288
152,2008-05-20,32.64381408691406,32.77077233227543,32.31055165246591,32.37403185137403,3464912
153,2008-05-21,32.85011672973633,33.3262052532134,31.89793968278219,31.89793968278219,3419088
154,2008-05-22,32.40576934814453,32.564465538300254,32.05663902127485,32.05663902127485,3558000
155,2008-05-23,31.86620330810547,32.65968427322668,31.739247214668023,32.21533579374075,4417028
156,2008-05-26,31.628154754638672,31.818591021576164,30.152279067009577,30.152279067009577,2605807
157,2008-05-27,30.675979614257812,32.02489715619303,30.533153481485027,31.675764696122023,3316550
158,2008-05-28,31.802724838256836,31.993158975879307,30.247500875838327,30.787067494450934,4505700
159,2008-05-29,32.32642364501953,32.69142620085849,31.39011648431088,32.135989494214634,11026212
160,2008-05-30,31.294897079467773,32.532728696177756,31.167940984015168,32.405770448270246,4023430
161,2008-06-02,29.961854934692383,31.73925351008953,29.517504214615446,31.10446645962886,4431595
162,2008-06-03,28.85097312927246,29.83488814890361,28.581188763633048,29.517495790482975,6240766
163,2008-06-04,27.9622802734375,29.025543617600626,27.787714007244997,28.724021240970938,5762089
164,2008-06-05,27.914674758911133,28.120981163242014,26.97836736951019,27.930544813468202,9721099
165,2008-06-06,27.613142013549805,28.771625428931575,27.216401560156335,27.771838194907193,6317089
166,2008-06-09,27.23227882385254,27.89880382312825,26.026187095496873,27.295756882722777,6500809
167,2008-06-10,27.041845321655273,27.26402177960966,26.422930416174303,26.97836725614924,6717902
168,2008-06-11,27.16879653930664,27.613145034742228,26.978360239859988,27.29575263730111,2586175
169,2008-06-12,27.359235763549805,27.51793199172077,26.026187877404745,26.81966901825958,3244212
170,2008-06-13,27.184673309326172,27.581413904196086,26.899018789546545,27.31162943870235,4248430
171,2008-06-16,28.136837005615234,28.565315347494543,27.32748615657063,27.422704283361952,4354615
172,2008-06-17,28.977930068969727,29.20010429594625,27.644882554655847,28.533581615016683,4736084
173,2008-06-18,28.946191787719727,29.580978715631765,28.88271374066499,28.88271374066499,5055019
174,2008-06-19,28.32728385925293,28.882720671054628,27.867065217108316,28.374894020309174,4221271
175,2008-06-20,27.6766300201416,28.676417614123938,27.31162953258875,28.565329386196293,3837789
176,2008-06-23,26.708587646484375,27.54967916294618,26.43880528088621,27.454460971135575,4516050
177,2008-06-24,25.883365631103516,27.10532763447076,25.613581141283003,26.70858485137061,5238203
178,2008-06-25,25.169214248657227,25.692910640453974,24.59790772422634,25.39138841025421,3933879
179,2008-06-26,26.597490310668945,27.740103824659613,25.31205064554319,25.31205064554319,18253250
180,2008-06-27,25.423137664794922,26.280098909193907,25.280311508213448,25.70879213041294,6821283
181,2008-06-30,24.915306091308594,25.6453089314565,24.201173299252858,25.40726466743792,4596315
182,2008-07-01,23.15378189086914,24.91531016296635,22.265082729477708,24.91531016296635,6202295
183,2008-07-02,24.1694393157959,24.423353692124493,22.423780938162697,23.169654015042596,5245963
184,2008-07-03,23.534652709960938,24.16943752758947,22.852259891992276,23.96313332284221,4726793
185,2008-07-04,23.85205078125,24.312269452795555,23.010961559199696,23.169657801281303,4862814
186,2008-07-07,24.37574005126953,25.35965731172015,24.169435860749992,24.169435860749992,5528014
187,2008-07-08,25.089874267578125,25.70878897169133,22.534863052035668,22.534863052035668,8354280
188,2008-07-09,26.835527420043945,26.946613440058773,25.423129880596736,25.423129880596736,6860769
189,2008-07-10,28.009891510009766,28.3431540289459,26.089666665144822,26.835539819313528,7216175
190,2008-07-11,26.676837921142578,28.628800306498647,26.470531571113547,28.27966996041522,6040791
191,2008-07-14,26.692707061767578,27.64488645188763,26.02618428687511,26.02618428687511,5942149
192,2008-07-15,25.581830978393555,26.31183388244227,25.391396841981827,26.02618160159726,3693378
193,2008-07-16,24.88357162475586,26.026185211530528,24.455090991601576,25.581834526693655,6973872
194,2008-07-17,26.15313720703125,26.34357349236255,25.39139637061563,25.39139637061563,5038238
195,2008-07-18,27.613142013549805,27.83531623695921,25.851613969991845,26.629224828152108,5983177
196,2008-07-21,29.168378829956055,29.34294513742884,27.62902432649924,28.089243026232456,8754188
197,2008-07-22,30.358592987060547,30.628375254944388,28.914457032953106,29.1683714016624,12631056
198,2008-07-23,32.50099563598633,33.13578055565716,31.136207628202946,31.707514486397777,12798869
199,2008-07-24,31.35837745666504,33.104035737317346,29.406414967463114,29.406414967463114,10764301
200,2008-07-25,31.421850204467773,32.437507481893476,30.231628850410814,31.025109753115455,10710381
201,2008-07-28,31.167949676513672,32.040778995426635,30.818817087966288,31.421861938233036,5533881
202,2008-07-29,29.91424560546875,30.94577109333436,29.67620126211515,30.469682406627154,5145929
203,2008-07-30,31.167949676513672,31.421861938233036,30.18403212875686,30.18403212875686,7354746
204,2008-07-31,30.072935104370117,31.70750718773833,29.67619462090039,31.70750718773833,6006517
205,2008-08-01,30.945758819580078,31.07271704382085,28.565316330178806,29.596841408919357,4699412
206,2008-08-04,31.136198043823242,31.707504726157804,30.326847089887174,30.326847089887174,4301346
207,2008-08-05,32.5327262878418,32.77077056353465,30.945762297434715,31.26315466502518,9161115
208,2008-08-06,31.707521438598633,33.691224747517396,31.485347098490898,33.691224747517396,8616591
209,2008-08-07,31.628154754638672,32.34228752697239,30.64423762955261,30.64423762955261,4809365
210,2008-08-08,31.088594436645508,31.86620540309606,30.97750623324328,31.263158538484703,4883824
211,2008-08-11,31.374250411987305,31.83446902535844,31.13620607895514,31.485338628384426,2714705
212,2008-08-12,30.83467674255371,31.739245865317322,30.59663246313747,31.580547526585047,5801276
213,2008-08-13,30.96164894104004,31.26317142136918,30.231645673825984,30.469690077105184,2754609
214,2008-08-14,30.215768814086914,31.104465934321432,30.15228860339422,30.787073490679028,2566362
215,2008-08-18,29.866628646850586,30.787065637650453,29.580976381417443,30.152280912283725,2963058
216,2008-08-19,29.31121063232422,29.993603784607007,28.7081634686627,29.8190395962017,2941144
217,2008-08-20,29.644458770751953,29.8825030776731,29.4381524132806,29.517500515587653,3319410
218,2008-08-21,29.327070236206055,29.819028965998186,28.97793767894575,29.51750441543005,4138486
219,2008-08-22,29.025541305541992,30.34272107056854,28.279670449340085,30.34272107056854,4139879
220,2008-08-25,29.34293556213379,29.73967606217171,29.136629210641086,29.73967606217171,2034227
221,2008-08-26,29.390541076660156,29.485759219111095,28.850974472711226,29.041408605158313,1489491
222,2008-08-27,28.803367614746094,29.755544843089265,28.64467141002223,29.549240637930257,4297168
223,2008-08-28,28.37488555908203,29.200104427638667,28.009883042980746,28.882712058396557,7382078
224,2008-08-29,29.54924201965332,29.660330229136527,28.75576095893082,28.88271706766437,2219080
225,2008-09-01,29.533252716064453,29.661170615608086,28.94162755096143,29.48528187716435,3417069
226,2008-09-02,31.084274291992188,31.212192214819453,29.485287244079093,29.741125258495668,5030404
227,2008-09-04,30.42868423461914,30.98832883522224,30.172846269162537,30.73249086976564,2813325
228,2008-09-05,29.757116317749023,30.09290358488775,29.421329050610296,30.060923018965166,3330688
229,2008-09-08,31.324108123779297,32.58730518401202,31.020299396546207,31.340096230466447,8377948
230,2008-09-09,31.4360408782959,31.69187882121001,30.716497883778263,31.32411326929446,3737279
231,2008-09-10,31.164207458496094,31.69187132889206,30.8603987531811,31.27613504103658,3847698
232,2008-09-11,30.33274269104004,31.02030514385268,30.092895021161937,31.02030514385268,2567354
233,2008-09-12,30.63654899597168,31.46802177731166,30.140863382817514,30.540609495238378,6093354
234,2008-09-15,28.701778411865234,29.98096601768498,27.838327211689208,29.517260944327628,6770268
235,2008-09-16,29.26141929626465,29.51725721889105,27.182739699162184,27.582485775528042,4654621
236,2008-09-17,28.509904861450195,29.677162818923193,28.142137081090553,29.677162818923193,4674190
237,2008-09-18,28.44593620300293,29.005580696857066,26.399237207269444,28.142129625805786,6603710
238,2008-09-19,30.172853469848633,30.332751965323233,28.781735691714736,29.11752296596383,9821730
239,2008-09-22,29.51725196838379,32.299485899997435,29.27740436522819,31.020296514406695,4162514
240,2008-09-23,29.165485382080078,29.82106950645272,28.621831048000935,29.165485382080075,6569683
241,2008-09-24,29.837066650390625,30.156863646214333,28.87767566291951,29.261431624155524,5730103
242,2008-09-25,28.909648895263672,30.044928376155514,28.22208422742924,29.91700830902366,10926783
243,2008-09-26,28.44593620300293,29.069541802592223,27.950252814883957,29.069541802592223,4967945
244,2008-09-29,27.390613555908203,29.261424205940695,26.86294734531317,29.261424205940695,7859964
245,2008-09-30,27.43858528137207,28.461935088788334,25.90355948586674,25.90355948586674,6616439
246,2008-10-01,28.35000228881836,28.621828345813988,27.230710997840642,27.79035772771024,3743739
247,2008-10-03,28.74974822998047,29.10152350786356,27.98223439241821,28.493910284126382,4681406
248,2008-10-06,28.158119201660156,28.781722616972864,27.58248444569414,28.429947387987802,5560277
249,2008-10-07,29.085527420043945,29.70913296624189,28.1421272163562,28.1421272163562,9928258
250,2008-10-08,28.861665725708008,29.101513309248947,26.894914239415918,28.110144598536166,9985473
251,2008-10-10,28.685787200927734,29.341371261360198,26.559138742860075,28.74974831414961,9025179
252,2008-10-13,29.26141929626465,29.485276665277276,28.637815850886163,28.82969483504628,6805621
253,2008-10-14,28.557872772216797,30.348736446666663,28.334015355101,29.421324048955874,5099383
254,2008-10-15,28.31802749633789,28.92564084743244,28.014220820790616,28.397976735627275,5495022
255,2008-10-16,27.230709075927734,27.91827364658992,26.703045108772315,27.91827364658992,6651066
256,2008-10-17,25.18401336669922,27.982236351189705,24.816245616052075,27.790359504938756,5586092
257,2008-10-20,25.471824645996094,26.47918602098455,24.67233252398677,25.279947837970564,7922965
258,2008-10-21,25.679698944091797,27.02284553919414,24.94416561358573,25.727667613331963,8047276
259,2008-10-22,24.272594451904297,25.61574122520222,24.0327467363596,25.4238643540236,5408099
260,2008-10-23,23.08934211730957,23.888834362627346,22.737564661865143,23.66497696769067,6641370
261,2008-10-24,20.0992374420166,22.705580929825818,19.8274092491113,22.385784076413092,9905588
262,2008-10-27,18.548227310180664,19.827415101398387,16.629445623354083,19.731475583304686,12878172
263,2008-10-29,20.994670867919922,22.32182705602743,19.187817189745452,21.106598474967715,13094201
264,2008-10-31,22.33782386779785,23.025388664043664,21.234524739824376,22.097976136987878,8097887
265,2008-11-03,23.025386810302734,23.63300014526511,22.225892269873615,23.601019582893677,4951148
266,2008-11-04,24.032745361328125,24.224624390290302,22.593659150397137,22.70558677665693,4515828
267,2008-11-05,23.153297424316406,25.199998551918956,22.70558053604655,25.199998551918956,6145587
268,2008-11-06,22.38578987121582,23.90482748690671,21.92208474748455,22.705586807411425,4896229
269,2008-11-07,24.128681182861328,24.848224178199178,22.065989527883666,22.225887971292078,8250147
270,2008-11-10,24.67233657836914,25.231981155741543,24.128682279816825,24.880203696745703,3775177
271,2008-11-11,24.384517669677734,25.407867212618722,23.824873151173616,24.784263754323536,8900004
272,2008-11-12,23.361160278320312,24.91217557716174,23.073344034854856,24.91217557716174,5705390
273,2008-11-14,23.281217575073242,24.30456932343612,22.99340125132205,23.15329969090858,4038880
274,2008-11-17,24.2406063079834,25.04010061186034,22.06598726671639,25.04010061186034,5361538
275,2008-11-18,22.929443359375,24.176650377765622,22.481726406771106,24.176650377765622,6392448
276,2008-11-19,22.369794845581055,23.744921679963937,22.08197639070402,23.02537879591301,5606729
277,2008-11-20,22.12995147705078,22.545685710623562,21.186548890259346,22.385787261168947,5080395
278,2008-11-21,23.537057876586914,24.272591206325455,21.426397394513117,21.98604198928524,8350092
279,2008-11-24,24.128681182861328,24.512437013289226,22.92944285729824,24.24060879199035,5420119
280,2008-11-25,23.537057876586914,24.6723373454484,23.345181031064865,24.384520992784523,5453771
281,2008-11-26,24.064720153808594,24.43248567427291,23.105329576498633,23.79289195606627,5246053
282,2008-11-27,24.064720153808594,24.064720153808594,24.064720153808594,24.064720153808594,0
283,2008-11-28,23.680965423583984,24.144672667652607,22.737564994077545,23.34518041065367,8464961
284,2008-12-01,23.489086151123047,25.072080222326907,23.393146656464353,24.14467016773593,5733003
285,2008-12-02,23.281217575073242,23.537055512163963,22.545684319222946,23.313198130495103,5879324
286,2008-12-03,23.984773635864258,24.28858025241997,22.785535279385268,23.50507829327266,6430656
287,2008-12-04,25.136043548583984,25.26396362003722,21.266499882643856,21.266499882643856,4648185
288,2008-12-05,24.832242965698242,26.03148172907154,24.000769888921198,24.000769888921198,5338962
289,2008-12-08,24.89619255065918,25.711675036195164,23.824874293690385,25.50380792971565,11709287
290,2008-12-10,24.49643898010254,26.06344453067852,24.144663817226036,26.06344453067852,11172070
291,2008-12-11,24.224620819091797,24.928173540298932,23.840862817741133,24.928173540298932,9867592
292,2008-12-12,23.473094940185547,23.744923136112323,22.96141910153323,23.63299336866924,9847702
293,2008-12-15,23.85685157775879,24.384517711656425,23.66497475805527,24.272587940258386,5741641
294,2008-12-16,24.76827049255371,25.07207704652289,22.705579209331223,23.984768694813912,9183505
295,2008-12-17,24.736295700073242,25.423860344114242,24.08071161389891,25.423860344114242,8720755
296,2008-12-18,25.471824645996094,25.743652834983735,24.176646974588753,24.176646974588753,12640018
297,2008-12-19,26.703048706054688,27.022845618626782,25.439851335147242,26.22335333719655,10050607
298,2008-12-22,26.719038009643555,26.942895406516318,25.791625695797055,25.791625695797055,6524631
299,2008-12-23,26.175382614135742,26.974874899081005,25.983505767005855,26.543150366467536,5151765
300,2008-12-24,25.72766876220703,26.5271610769887,21.586296836628595,21.586296836628595,13318746
301,2008-12-26,25.775632858276367,27.13476955215117,25.10406073432443,27.13476955215117,5480531
302,2008-12-29,26.319292068481445,26.527159188018004,25.263961854366233,26.063454112216917,3418418
303,2008-12-30,26.27132225036621,26.703048953849454,25.295941224217813,26.2553319708369,4868199
304,2008-12-31,26.59111976623535,26.990865919684765,25.99949676038723,26.990865919684765,4396180
305,2009-01-02,26.974878311157227,27.42259534861567,26.463204485327157,27.42259534861567,3976548
306,2009-01-05,26.367259979248047,27.422590163056892,26.031472806841393,27.422590163056892,4505326
